2018-03-23 08:37:59 [main:0]-[INFO] Root WebApplicationContext: initialization started
2018-03-23 08:38:14 [main:14317]-[INFO] Mapped "{[/user/bankCard/detail],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.BankUserController.getBankCardMapper(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14330]-[INFO] Mapped "{[/user/notice/paging],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.NoticeUserController.paging(java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14331]-[INFO] Mapped "{[/user/noticeSystem/paging],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.NoticeUserController.noticeSystem(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14331]-[INFO] Mapped "{[/user/notice/isSystemRead],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.NoticeUserController.getNewsAllNotice(javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14332]-[INFO] Mapped "{[/user/notice/isRead],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.NoticeUserController.getNewsNoticeById(javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14332]-[INFO] Mapped "{[/user/notice/detail],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.NoticeUserController.getNewsNoticeById(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14333]-[INFO] Mapped "{[/user/notice/read],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.NoticeUserController.readNotice(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14333]-[INFO] Mapped "{[/user/notice/allRead],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.NoticeUserController.readALLNotice(javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14334]-[INFO] Mapped "{[/user/notice/allSystemRead],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.NoticeUserController.readALLSystemNotice(javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14334]-[INFO] Mapped "{[/user/notice/haveNewNotice],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.NoticeUserController.haveNewNotice(javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14334]-[INFO] Mapped "{[/user/notice/readAllNotice],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.NoticeUserController.readALLAllNotice(javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14340]-[INFO] Mapped "{[/user/order/order],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.order(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14340]-[INFO] Mapped "{[/user/order/deleted],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.deleted(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14341]-[INFO] Mapped "{[/user/order/cancel],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.cancel(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14344]-[INFO] Mapped "{[/user/order/countNum],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.countNum(javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14345]-[INFO] Mapped "{[/user/shopCart/add],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.shopCarAdd(java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14345]-[INFO] Mapped "{[/user/checkoutOrder/paging],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.checkoutOrderPaging(java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14346]-[INFO] Mapped "{[/user/shopCart/paging],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.shopCarPaging(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14347]-[INFO] Mapped "{[/user/shopCart/edit],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.shopCarEdit(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14347]-[INFO] Mapped "{[/user/shopCart/deleted],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.shopCarDel(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14348]-[INFO] Mapped "{[/user/cart/preOrder],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.preOrderCart(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14348]-[INFO] Mapped "{[/user/direct/preOrder],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.preOrderDirect(java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14349]-[INFO] Mapped "{[/user/order/paging],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.orderOrderPaging(java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14349]-[INFO] Mapped "{[/user/order/detail],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.orderDetail(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14350]-[INFO] Mapped "{[/user/order/confirmReceipt],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.confirmReceipt(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14350]-[INFO] Mapped "{[/user/order/getGoodsNum],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.orderGetGoodsNum(javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14351]-[INFO] Mapped "{[/user/order/getOrderTrackInfo],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.ShoppingUserController.getKdniaoInfo(java.lang.String,javax.servlet.http.HttpServletRequest)
